code_zone_geo,Zone géographique,Année,code_indicateur,Indicateur,code_type_pers,Type de personnel,code_branche,Branche d'activité (NAF rév.2. 2008),Secret,Non disponible,État des données,Valeur
100,France,2009,pers,Effectifs de R&D,1,Chercheurs,24,Production et distribution d'eau. assainissement. gestion des déchets et dépollution,non,non,définitif,532.0
100,France,2009,pers,Effectifs de R&D,2,Soutien à la recherche,4,Fabrication de textiles. industries habillement. cuir et chaussure,non,non,définitif,1075.0
100,France,2009,pers,Effectifs de R&D,2,Soutien à la recherche,8,Industrie pharmaceutique,non,non,définitif,11589.0
100,France,2009,pers,Effectifs de R&D,2,Soutien à la recherche,21,Construction aéronautique et spatiale,non,non,définitif,4602.0
100,France,2009,pers,Effectifs de R&D,2,Soutien à la recherche,24,Production et distribution d'eau. assainissement. gestion des déchets et dépollution,non,non,définitif,289.0
100,France,2010,dird,Dépense intérieure de R&D,,,1,Agriculture. sylviculture et pêche,non,non,définitif,406.99
100,France,2010,dird,Dépense intérieure de R&D,,,4,Fabrication de textiles. industries habillement. cuir et chaussure,non,non,définitif,165.83
100,France,2010,dird,Dépense intérieure de R&D,,,7,Industrie chimique,non,non,définitif,1496.06
100,France,2010,dird,Dépense intérieure de R&D,,,9,Fabrication de produits en caoutchouc et en plastique,non,non,définitif,695.14
100,France,2010,dird,Dépense intérieure de R&D,,,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,définitif,1506.3
100,France,2010,dird,Dépense intérieure de R&D,,,20,Construction navale. ferroviaire et militaire,non,non,définitif,258.8
100,France,2010,pers,Effectifs de R&D,0,Tous types de personnel,15,Fabrication d'instruments et appareils de mesure. essai et navigation. horlogerie,non,non,définitif,11988.0
100,France,2010,pers,Effectifs de R&D,1,Chercheurs,1,Agriculture. sylviculture et pêche,non,non,définitif,1302.0
100,France,2010,pers,Effectifs de R&D,1,Chercheurs,3,Fabrication de denrées alimentaires. boissons et produits à base de tabac,non,non,définitif,2543.45
100,France,2010,pers,Effectifs de R&D,1,Chercheurs,10,Fabrication d'autres produits minéraux non métalliques,non,non,définitif,1192.0
100,France,2010,pers,Effectifs de R&D,1,Chercheurs,19,Industrie automobile,non,non,définitif,16759.5
100,France,2010,pers,Effectifs de R&D,1,Chercheurs,30,Activités spécialisées. scientifiques et techniques,non,non,définitif,11960.43
100,France,2010,pers,Effectifs de R&D,2,Soutien à la recherche,6,Cokéfaction et raffinage,non,non,définitif,712.0
100,France,2010,pers,Effectifs de R&D,2,Soutien à la recherche,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,définitif,1890.0
100,France,2010,pers,Effectifs de R&D,2,Soutien à la recherche,23,Production et distribution d'électricité. gaz. vapeur et air conditionné,non,non,définitif,802.0
100,France,2010,pers,Effectifs de R&D,2,Soutien à la recherche,25,Construction,non,non,définitif,496.0
100,France,2010,pers,Effectifs de R&D,2,Soutien à la recherche,28,Télécommunications,non,non,définitif,3098.0
100,France,2011,dird,Dépense intérieure de R&D,,,4,Fabrication de textiles. industries habillement. cuir et chaussure,non,non,définitif,139.8
100,France,2011,dird,Dépense intérieure de R&D,,,12,Fabrication de produits métalliques. sauf machines et équipements,non,non,définitif,666.24
100,France,2011,dird,Dépense intérieure de R&D,,,19,Industrie automobile,non,non,définitif,4704.87
100,France,2011,dird,Dépense intérieure de R&D,,,24,Production et distribution d'eau. assainissement. gestion des déchets et dépollution,non,non,définitif,81.21
100,France,2011,dird,Dépense intérieure de R&D,,,25,Construction,non,non,définitif,107.93
100,France,2011,pers,Effectifs de R&D,0,Tous types de personnel,2,Industries extractives,non,non,définitif,1288.0
100,France,2011,pers,Effectifs de R&D,0,Tous types de personnel,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,définitif,10766.0
100,France,2011,pers,Effectifs de R&D,0,Tous types de personnel,14,Fabrication d'équipements de communication,non,non,définitif,9060.0
100,France,2011,pers,Effectifs de R&D,0,Tous types de personnel,15,Fabrication d'instruments et appareils de mesure. essai et navigation. horlogerie,non,non,définitif,12052.0
100,France,2011,pers,Effectifs de R&D,0,Tous types de personnel,28,Télécommunications,non,non,définitif,6386.0
100,France,2011,pers,Effectifs de R&D,0,Tous types de personnel,29,Activités informatiques et services d'information,non,non,définitif,22004.0
100,France,2011,pers,Effectifs de R&D,1,Chercheurs,4,Fabrication de textiles. industries habillement. cuir et chaussure,non,non,définitif,632.0
100,France,2011,pers,Effectifs de R&D,1,Chercheurs,11,Métallurgie,non,non,définitif,1659.0
100,France,2011,pers,Effectifs de R&D,1,Chercheurs,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,définitif,8730.0
100,France,2011,pers,Effectifs de R&D,1,Chercheurs,16,Fabrication d'équipements d'irradiation médicale. électromédicale et électrothérapeutique,non,non,définitif,586.0
100,France,2011,pers,Effectifs de R&D,1,Chercheurs,25,Construction,non,non,définitif,466.0
100,France,2011,pers,Effectifs de R&D,1,Chercheurs,27,Édition. audiovisuel et diffusion,non,non,définitif,8142.0
100,France,2011,pers,Effectifs de R&D,1,Chercheurs,28,Télécommunications,non,non,définitif,4800.0
100,France,2011,pers,Effectifs de R&D,1,Chercheurs,30,Activités spécialisées. scientifiques et techniques,non,non,définitif,12501.0
100,France,2011,pers,Effectifs de R&D,2,Soutien à la recherche,1,Agriculture. sylviculture et pêche,non,non,définitif,2366.3
100,France,2011,pers,Effectifs de R&D,2,Soutien à la recherche,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,définitif,2036.0
100,France,2011,pers,Effectifs de R&D,2,Soutien à la recherche,21,Construction aéronautique et spatiale,non,non,définitif,5373.0
100,France,2011,pers,Effectifs de R&D,2,Soutien à la recherche,24,Production et distribution d'eau. assainissement. gestion des déchets et dépollution,non,non,définitif,231.0
100,France,2011,pers,Effectifs de R&D,2,Soutien à la recherche,28,Télécommunications,non,non,définitif,1586.0
100,France,2011,pers,Effectifs de R&D,2,Soutien à la recherche,30,Activités spécialisées. scientifiques et techniques,non,non,définitif,5319.85
100,France,2012,dird,Dépense intérieure de R&D,,,5,Travail du bois. industries du papier et imprimerie,non,non,définitif,103.98
100,France,2012,dird,Dépense intérieure de R&D,,,6,Cokéfaction et raffinage,non,non,définitif,201.27
100,France,2012,dird,Dépense intérieure de R&D,,,7,Industrie chimique,non,non,définitif,1638.07
100,France,2012,dird,Dépense intérieure de R&D,,,10,Fabrication d'autres produits minéraux non métalliques,non,non,définitif,313.55
100,France,2012,dird,Dépense intérieure de R&D,,,16,Fabrication d'équipements d'irradiation médicale. électromédicale et électrothérapeutique,non,non,définitif,98.45
100,France,2012,dird,Dépense intérieure de R&D,,,18,Fabrication de machines et équipements non compris ailleurs,non,non,définitif,1099.5
100,France,2012,dird,Dépense intérieure de R&D,,,24,Production et distribution d'eau. assainissement. gestion des déchets et dépollution,non,non,définitif,77.31
100,France,2012,dird,Dépense intérieure de R&D,,,32,Autres activités non comprises ailleurs,non,non,définitif,178.4
100,France,2012,pers,Effectifs de R&D,0,Tous types de personnel,0,Toutes branches d'activité,non,non,définitif,246438.32
100,France,2012,pers,Effectifs de R&D,0,Tous types de personnel,1,Agriculture. sylviculture et pêche,non,non,définitif,3987.0
100,France,2012,pers,Effectifs de R&D,0,Tous types de personnel,3,Fabrication de denrées alimentaires. boissons et produits à base de tabac,non,non,définitif,5589.0
100,France,2012,pers,Effectifs de R&D,0,Tous types de personnel,5,Travail du bois. industries du papier et imprimerie,non,non,définitif,994.0
100,France,2012,pers,Effectifs de R&D,0,Tous types de personnel,8,Industrie pharmaceutique,non,non,définitif,19980.21
100,France,2012,pers,Effectifs de R&D,0,Tous types de personnel,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,définitif,11320.0
100,France,2012,pers,Effectifs de R&D,0,Tous types de personnel,21,Construction aéronautique et spatiale,non,non,définitif,18908.0
100,France,2012,pers,Effectifs de R&D,0,Tous types de personnel,26,Transports et entreposage,non,non,définitif,446.0
100,France,2012,pers,Effectifs de R&D,0,Tous types de personnel,29,Activités informatiques et services d'information,non,non,définitif,22497.81
100,France,2012,pers,Effectifs de R&D,0,Tous types de personnel,31,Activités financières et d'assurance,non,non,définitif,1413.0
100,France,2012,pers,Effectifs de R&D,1,Chercheurs,0,Toutes branches d'activité,non,non,définitif,156391.6
100,France,2012,pers,Effectifs de R&D,1,Chercheurs,2,Industries extractives,non,non,définitif,819.0
100,France,2012,pers,Effectifs de R&D,1,Chercheurs,3,Fabrication de denrées alimentaires. boissons et produits à base de tabac,non,non,définitif,2864.74
100,France,2012,pers,Effectifs de R&D,1,Chercheurs,7,Industrie chimique,non,non,définitif,5341.16
100,France,2012,pers,Effectifs de R&D,1,Chercheurs,28,Télécommunications,non,non,définitif,5552.0
100,France,2012,pers,Effectifs de R&D,2,Soutien à la recherche,2,Industries extractives,non,non,définitif,442.0
100,France,2012,pers,Effectifs de R&D,2,Soutien à la recherche,4,Fabrication de textiles. industries habillement. cuir et chaussure,non,non,définitif,984.0
100,France,2012,pers,Effectifs de R&D,2,Soutien à la recherche,8,Industrie pharmaceutique,non,non,définitif,10226.46
100,France,2012,pers,Effectifs de R&D,2,Soutien à la recherche,29,Activités informatiques et services d'information,non,non,définitif,4430.46
100,France,2012,pers,Effectifs de R&D,2,Soutien à la recherche,32,Autres activités non comprises ailleurs,non,non,définitif,572.0
100,France,2013,dird,Dépense intérieure de R&D,,,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,semi-définitif,1450.14
100,France,2013,dird,Dépense intérieure de R&D,,,15,Fabrication d'instruments et appareils de mesure. essai et navigation. horlogerie,non,non,semi-définitif,1552.54
100,France,2013,dird,Dépense intérieure de R&D,,,21,Construction aéronautique et spatiale,non,non,semi-définitif,3508.7
100,France,2013,dird,Dépense intérieure de R&D,,,22,Autres industries manufacturières non comprises ailleurs,non,non,semi-définitif,414.85
100,France,2013,pers,Effectifs de R&D,0,Tous types de personnel,1,Agriculture. sylviculture et pêche,non,non,semi-définitif,4172.0
100,France,2013,pers,Effectifs de R&D,0,Tous types de personnel,5,Travail du bois. industries du papier et imprimerie,non,non,semi-définitif,992.0
100,France,2013,pers,Effectifs de R&D,0,Tous types de personnel,6,Cokéfaction et raffinage,non,non,semi-définitif,1229.0
100,France,2013,pers,Effectifs de R&D,0,Tous types de personnel,7,Industrie chimique,non,non,semi-définitif,12557.86
100,France,2013,pers,Effectifs de R&D,0,Tous types de personnel,21,Construction aéronautique et spatiale,non,non,semi-définitif,21246.0
100,France,2013,pers,Effectifs de R&D,0,Tous types de personnel,22,Autres industries manufacturières non comprises ailleurs,non,non,semi-définitif,3731.13
100,France,2013,pers,Effectifs de R&D,0,Tous types de personnel,24,Production et distribution d'eau. assainissement. gestion des déchets et dépollution,non,non,semi-définitif,514.0
22,Picardie,2003,dird,Dépense intérieure de R&D,,,22,Autres industries manufacturières non comprises ailleurs,non,non,définitif,5.31
22,Picardie,2003,dird,Dépense intérieure de R&D,,,30,Activités spécialisées. scientifiques et techniques,non,non,définitif,2.26
22,Picardie,2003,pers,Effectifs de R&D,0,Tous types de personnel,0,Toutes branches d'activité,non,non,définitif,3875.13
22,Picardie,2003,pers,Effectifs de R&D,1,Chercheurs,5,Travail du bois. industries du papier et imprimerie,non,non,définitif,14.0
22,Picardie,2003,pers,Effectifs de R&D,1,Chercheurs,12,Fabrication de produits métalliques. sauf machines et équipements,non,non,définitif,117.0
22,Picardie,2003,pers,Effectifs de R&D,1,Chercheurs,24,Production et distribution d'eau. assainissement. gestion des déchets et dépollution,oui,non,définitif,
22,Picardie,2003,pers,Effectifs de R&D,1,Chercheurs,29,Activités informatiques et services d'information,oui,non,définitif,
22,Picardie,2003,pers,Effectifs de R&D,2,Soutien à la recherche,29,Activités informatiques et services d'information,oui,non,définitif,
22,Picardie,2005,pers,Effectifs de R&D,0,Tous types de personnel,2,Industries extractives,oui,non,définitif,
22,Picardie,2005,pers,Effectifs de R&D,2,Soutien à la recherche,27,Édition. audiovisuel et diffusion,oui,non,définitif,
22,Picardie,2006,dird,Dépense intérieure de R&D,,,21,Construction aéronautique et spatiale,oui,non,définitif,
22,Picardie,2006,dird,Dépense intérieure de R&D,,,26,Transports et entreposage,oui,non,définitif,
22,Picardie,2006,dird,Dépense intérieure de R&D,,,27,Édition. audiovisuel et diffusion,non,non,définitif,4.23
22,Picardie,2006,pers,Effectifs de R&D,0,Tous types de personnel,0,Toutes branches d'activité,non,non,définitif,4063.32
22,Picardie,2006,pers,Effectifs de R&D,0,Tous types de personnel,3,Fabrication de denrées alimentaires. boissons et produits à base de tabac,non,non,définitif,267.64
22,Picardie,2006,pers,Effectifs de R&D,0,Tous types de personnel,7,Industrie chimique,non,non,définitif,606.97
22,Picardie,2006,pers,Effectifs de R&D,1,Chercheurs,0,Toutes branches d'activité,non,non,définitif,1870.5
22,Picardie,2006,pers,Effectifs de R&D,1,Chercheurs,10,Fabrication d'autres produits minéraux non métalliques,non,non,définitif,141.0
22,Picardie,2006,pers,Effectifs de R&D,1,Chercheurs,12,Fabrication de produits métalliques. sauf machines et équipements,non,non,définitif,38.94
22,Picardie,2007,pers,Effectifs de R&D,0,Tous types de personnel,0,Toutes branches d'activité,non,non,définitif,4188.92
22,Picardie,2007,pers,Effectifs de R&D,0,Tous types de personnel,10,Fabrication d'autres produits minéraux non métalliques,non,non,définitif,370.0
22,Picardie,2007,pers,Effectifs de R&D,0,Tous types de personnel,17,Fabrication d'équipements électriques,non,non,définitif,110.34
22,Picardie,2007,pers,Effectifs de R&D,1,Chercheurs,4,Fabrication de textiles. industries habillement. cuir et chaussure,non,non,définitif,62.0
22,Picardie,2007,pers,Effectifs de R&D,2,Soutien à la recherche,10,Fabrication d'autres produits minéraux non métalliques,non,non,définitif,234.0
22,Picardie,2007,pers,Effectifs de R&D,2,Soutien à la recherche,21,Construction aéronautique et spatiale,oui,non,définitif,
22,Picardie,2008,dird,Dépense intérieure de R&D,,,30,Activités spécialisées. scientifiques et techniques,non,non,définitif,1.65
22,Picardie,2008,pers,Effectifs de R&D,0,Tous types de personnel,8,Industrie pharmaceutique,non,non,définitif,163.0
22,Picardie,2009,pers,Effectifs de R&D,0,Tous types de personnel,1,Agriculture. sylviculture et pêche,non,non,définitif,130.0
22,Picardie,2009,pers,Effectifs de R&D,0,Tous types de personnel,5,Travail du bois. industries du papier et imprimerie,oui,non,définitif,
